uid,caption,image_path
0a1afb0bcdf84a058722cd5db00c103a,Brick Sphere,data/processed/images/0a1afb0bcdf84a058722cd5db00c103a.png
07f7832255c54bba9f94356d2d8810d2,A simple house structure with a slanted roof and an extended roof section on one side.,data/processed/images/07f7832255c54bba9f94356d2d8810d2.png
461cd983ee964bc89891be2919e5fcb0,Pixel art cube with the letter P on it.,data/processed/images/461cd983ee964bc89891be2919e5fcb0.png
62cdfdc330464797a5ab31299be5e162,A faceted crystal with a teal hue resting on a wooden flat surface with a darkened semicircular shadow.,data/processed/images/62cdfdc330464797a5ab31299be5e162.png
7708b59ddf6740eebe95e03cede6d97b,"A multi-level architectural structure featuring a central solid core with exterior stairs and large horizontal white slab-like elements at the base, middle, and top.",data/processed/images/7708b59ddf6740eebe95e03cede6d97b.png
4f15712609a24962b27216f04a28de06,"A white torso resembling a sleeveless shirt or shell-like sculpture, accompanied by a paper plane.",data/processed/images/4f15712609a24962b27216f04a28de06.png
943c84579aa5423dbe400a12e334b37d,"A small wooden cart with two green sacks and a handle, a white robot with a blocky design, and a tiny humanoid figure stand next to the cart on a green flat surface.",data/processed/images/943c84579aa5423dbe400a12e334b37d.png
7b9a73cf1e3a48f496708965f630e6a6,A small rectangular book with a light blue spine and pink front cover is placed on a large black square surface.,data/processed/images/7b9a73cf1e3a48f496708965f630e6a6.png
84fd00f1f62f40e4a08c1461015a9ca2,A small Gothic-style house with a green roof.,data/processed/images/84fd00f1f62f40e4a08c1461015a9ca2.png
44aaf6271b704704b89a62d6d8ecc9da,A cylindrical object with several protruding flat extensions around its base and some irregular shapes on its sides.,data/processed/images/44aaf6271b704704b89a62d6d8ecc9da.png
98415df5d3124381a46ccef5c2e02b71,"A humanoid figure wearing a grey shirt and maroon shorts, with discolored skin and notable dirt-like smears on the body, posing in various stances.",data/processed/images/98415df5d3124381a46ccef5c2e02b71.png
89e1659b6b8d49388ed219412c471074,"A futuristic, elongated aircraft or spaceship with a sleek, angular design and landing gear visible underneath.",data/processed/images/89e1659b6b8d49388ed219412c471074.png
367be15d001847d493c10d25d66048b0,"Six-sided wooden block with a slightly elongated height and a rectangular base, featuring a light wood grain.",data/processed/images/367be15d001847d493c10d25d66048b0.png
1105b2a39e834580ab358048425ec926,"A cartoon girl in a yellow and pink bathing suit, resembling Dora the Explorer.",data/processed/images/1105b2a39e834580ab358048425ec926.png
d90a7b847a7e4848a8699a529313e790,A brick house with a roof and insulation.,data/processed/images/d90a7b847a7e4848a8699a529313e790.png
6b3f9796441f458d892f9910c6b82018,"A simple multi-level framework structure with a rectangular main section, an elevated platform, a pink central element, and an extended connected cubic frame, all supported by yellow pads at the base.",data/processed/images/6b3f9796441f458d892f9910c6b82018.png
1905c680476e47e8b8748c47d5862d00,"A bottle with a long, twisted, narrow neck.",data/processed/images/1905c680476e47e8b8748c47d5862d00.png
1dbbe60fbebf4d09867c4f944d8f8de3,A stack of stone blocks forming steps.,data/processed/images/1dbbe60fbebf4d09867c4f944d8f8de3.png
c145fbdf11044628b9f765efe322526d,"A white, cubic object with smooth, segmented surfaces and two glowing blue circular patterns featuring a shutter-like design on opposite faces.",data/processed/images/c145fbdf11044628b9f765efe322526d.png
3e551d77f6f849b9ab7d87431612044d,Ancient stone relief with a bas-relief carving depicting a horse.,data/processed/images/3e551d77f6f849b9ab7d87431612044d.png
c048f623b8de490c9e66a2b5270480fc,A white Boeing airplane (747-400 and 737-800 variants).,data/processed/images/c048f623b8de490c9e66a2b5270480fc.png
c77ebea0bc9745f48b14e4c9d4ba290b,"A green logo featuring variations of the word ""Zhang"" and related phrases.",data/processed/images/c77ebea0bc9745f48b14e4c9d4ba290b.png
6b38e6cebc364869b85f83e5338186b9,A semi-cylindrical object with a series of evenly spaced rectangular notches along its curved edge.,data/processed/images/6b38e6cebc364869b85f83e5338186b9.png
76943039803d442fa2805afe96a3739f,A white six-lamp chandelier with shades.,data/processed/images/76943039803d442fa2805afe96a3739f.png
d8867a7276314eadb652ae8f60ac7016,A red pipe wrench with an adjustable jaw and black gripping components.,data/processed/images/d8867a7276314eadb652ae8f60ac7016.png
00a7159657974396ac476468132073ae,"A face mask with ear loops, featuring a two-tone design and a stitched patch detail.",data/processed/images/00a7159657974396ac476468132073ae.png
870f3e041e574e70ae4ef83906e45cd6,"A painted bust of Spider-Man features his red and blue costume with web patterns, including raised fists and a web motif on the chest and back.",data/processed/images/870f3e041e574e70ae4ef83906e45cd6.png
722498e0e6cc4059a23e285f3ea5208c,white ring with diamonds on it.,data/processed/images/722498e0e6cc4059a23e285f3ea5208c.png
93a54d9f633f4308b527824ac1ce5acd,Pixelated gun in white and gold made from building blocks.,data/processed/images/93a54d9f633f4308b527824ac1ce5acd.png
8335fc7328324566bc81dc873a1b9709,A colorful toy cannon on wheels.,data/processed/images/8335fc7328324566bc81dc873a1b9709.png
33363e2adbf64eb5bb102fe4cdc7498d,White pixelated robot-sheep object.,data/processed/images/33363e2adbf64eb5bb102fe4cdc7498d.png
eed34f04c238471488d8209da3896e0a,Viking ship with sails,data/processed/images/eed34f04c238471488d8209da3896e0a.png
9f108d332585463ca4a5d2c30a7385d8,A piece of yellow cake.,data/processed/images/9f108d332585463ca4a5d2c30a7385d8.png
424bb1999cfb43f7ac430a186423d540,"A creature with a hunched posture, muscular limbs, sharp claws, and spiky fur along its back and head, resembling a fierce beast or monster.",data/processed/images/424bb1999cfb43f7ac430a186423d540.png
cc40a04657c34d7aaa4f61c5c0ad8c21,White Christmas tree.,data/processed/images/cc40a04657c34d7aaa4f61c5c0ad8c21.png
d4441cf73d4746f3aeb53c0ea0aeb638,A white door.,data/processed/images/d4441cf73d4746f3aeb53c0ea0aeb638.png
642a1f41a155435d8368dce714b88f92,"A grotesque, elongated creature with a large, sharp-toothed mouth encased in a translucent spherical structure and a thin, pointed tail-like appendage extending from behind.",data/processed/images/642a1f41a155435d8368dce714b88f92.png
c71886f98c9b4406b93befd41767cd15,"Flat terrain with varying elevations, detailed relief suggesting natural topography, predominantly in shades of green with brown elevated regions possibly representing mountains or hills, and dark delineations that could indicate roadways or paths.",data/processed/images/c71886f98c9b4406b93befd41767cd15.png
6b35c018efe34d158260d2513d3212e4,"Terrain showing a patch of land with dirt and grassy areas, featuring some small vegetation and uneven ground.",data/processed/images/6b35c018efe34d158260d2513d3212e4.png
a75bb72dfbad4dd1b656f7cfaee13fe0,"A distorted, abstract form with smooth, flowing surfaces combining creamy white, pale blue, and dark green shades.",data/processed/images/a75bb72dfbad4dd1b656f7cfaee13fe0.png
59a5b84f0b8047f2a8b6525b0ddb4bd5,"A brown sailing ship with black flags, white sails displaying skull designs, and a rounded stern.",data/processed/images/59a5b84f0b8047f2a8b6525b0ddb4bd5.png
71a37198d9504e92a8ca4f8fde08d13c,"A wooden table with an open book, a candle, and a green potion bottle, accompanied by a bubbling cauldron emitting green liquid, and a wooden shelf holding books and potion bottles.",data/processed/images/71a37198d9504e92a8ca4f8fde08d13c.png
6fc59ea1c84042ba85f1cc7402a8e7d0,A small green triangular object with a hole in it.,data/processed/images/6fc59ea1c84042ba85f1cc7402a8e7d0.png
9061ee27feba4aa18ed42aefa3723e9f,"A colorful fish with a red scaly body, green mottled patches, dark blue fins, and a yellow-ringed eye.",data/processed/images/9061ee27feba4aa18ed42aefa3723e9f.png
e1e781a5cc994e9e938ddc551222e17a,"Stylized character with a pumpkin head, a green stem, cartoonish eyes and mouth, wearing a black suit and white gloves, depicted in different stances.",data/processed/images/e1e781a5cc994e9e938ddc551222e17a.png
3706186c6bde464b9a02e4c7d537e8c1,A small red and pink Christmas tree on a wooden base.,data/processed/images/3706186c6bde464b9a02e4c7d537e8c1.png
ca21a1d21ec649b3858d730c0b59bb25,A black and gold laptop with a striped design.,data/processed/images/ca21a1d21ec649b3858d730c0b59bb25.png
698e4e9aa05c4893aabf5abd4f3f08f8,"A small home interior featuring a kitchen with a stove and cabinets, a cozy living area with a sofa and chairs, wooden flooring, colorful rugs, and connected rooms with furniture and decor.",data/processed/images/698e4e9aa05c4893aabf5abd4f3f08f8.png
563c69e4f02f454ba98344840da0eebc,"A two-level interior space featuring wooden flooring on the lower level, carpeted flooring on the upper level, and wooden railings enclosing the upper floor.",data/processed/images/563c69e4f02f454ba98344840da0eebc.png
04446a4bc74042f5a549cab1795c984a,"A rectangular building with a pitched blue roof, an open framework showing internal support beams, and a chimney.",data/processed/images/04446a4bc74042f5a549cab1795c984a.png
0a010aed0ed54101ae2e958beeb5bf60,"A two-level rectangular architectural layout featuring multiple white interior sections on the upper level, with a larger base in muted pink and a smaller upper section in muted blue.",data/processed/images/0a010aed0ed54101ae2e958beeb5bf60.png
17b4c64a3b4a488c84a8c3ad43893db4,A large flat rectangular panel is positioned next to a smaller rectangular box with two vertical cylindrical protrusions on top.,data/processed/images/17b4c64a3b4a488c84a8c3ad43893db4.png
4f6a0ddae48a4d04b1b1472f26aaab3d,"A mountain landscape featuring trees, rocks, and moss-covered elements.",data/processed/images/4f6a0ddae48a4d04b1b1472f26aaab3d.png
6bae80d9ef9440f2a53248192e42c58f,An ice cream cone.,data/processed/images/6bae80d9ef9440f2a53248192e42c58f.png
e0f24dc2d87040ffa1faa2ec2f188940,A worn sledgehammer with a wooden handle wrapped in a white grip and a metal head showing red rust stains.,data/processed/images/e0f24dc2d87040ffa1faa2ec2f188940.png
c5a95a6275624a93b1307a41fad8d4e0,A white decorative plate with a green floral design.,data/processed/images/c5a95a6275624a93b1307a41fad8d4e0.png
cd1d5f3b5013486e9eb5851db530ba29,"A solid, irregular hexagonal prism with slightly uneven edges and flat faces.",data/processed/images/cd1d5f3b5013486e9eb5851db530ba29.png
479eda3a83414a3abe11e4de33a31a74,Squidward head bust on a stand.,data/processed/images/479eda3a83414a3abe11e4de33a31a74.png
2ce923d1db1c40598de6e6bd8f59f960,"A dark stone sculpture resembling a rectangular block with two vertical, rounded protrusions on top and a small circular golden detail on one side.",data/processed/images/2ce923d1db1c40598de6e6bd8f59f960.png
544aaaaed2e943b29c69e1632d488c14,A red wooden house on a pier.,data/processed/images/544aaaaed2e943b29c69e1632d488c14.png
b958acb36a594f0e935f524e6c507aa4,Four yellow and black traffic light poles with numbered lights.,data/processed/images/b958acb36a594f0e935f524e6c507aa4.png
264d45ac3df441d181d3235902a40bb8,"A geometric, angular structure with a large vertical panel and a smaller horizontal base extending from the bottom, featuring a smaller protruding element on one side.",data/processed/images/264d45ac3df441d181d3235902a40bb8.png
ec5007eb425448bc96ac48f4ab4dcde8,"A sniper rifle with a wooden stock and foregrip, equipped with a scope and a suppressor.",data/processed/images/ec5007eb425448bc96ac48f4ab4dcde8.png
d08c461f8217491892ad5dd29b436c90,"A detailed black and gold ornate handgun with a wooden grip, intricate designs on the barrel, and three barrels at the muzzle.",data/processed/images/d08c461f8217491892ad5dd29b436c90.png
37353434e9fe4264861a767bf8393685,"A rectangular wooden panel composed of three dark, weathered planks.",data/processed/images/37353434e9fe4264861a767bf8393685.png
a8dcd7051e0e46d088950c3be8909b3d,"A rectangular fabric-covered bag with a decorative patterned section, a solid tan upper flap, rounded corners, and a double-ring buckle closure.",data/processed/images/a8dcd7051e0e46d088950c3be8909b3d.png
b2f81c4e5d744d468b4a274c0f0652cc,"Two small, dark-colored houses with gabled roofs are situated on irregularly shaped green plots.",data/processed/images/b2f81c4e5d744d468b4a274c0f0652cc.png
5320ca0ff4804b189435cb1695851ef8,"A row of small, distinct objects including windmills, buildings, a well, and various other items arranged side by side.",data/processed/images/5320ca0ff4804b189435cb1695851ef8.png
438f10665243486bb29cff87bea7cd57,An atom with a red ball.,data/processed/images/438f10665243486bb29cff87bea7cd57.png
79918cd1c72c469abda369c2b180de64,"With a green ground plane and a blue backdrop featuring small trees, white clouds, and a red ""SAVE THE FOREST"" sign.",data/processed/images/79918cd1c72c469abda369c2b180de64.png
d8886310cfc74b7c9ed0293b7a460d55,"A circular object resembling a compass with an orange outer ring, a white face, and blue directional points extending outward, including a central blue directional arrow.",data/processed/images/d8886310cfc74b7c9ed0293b7a460d55.png
6c63d414b491499dbb44c786c60202e6,"Matte white human skeleton featuring a skull, spine, ribs, and upper limbs.",data/processed/images/6c63d414b491499dbb44c786c60202e6.png
79c72750261e4601a91995e4ca9490a4,A tall rectangular frame with a wooden panel inset in the center and metallic edges.,data/processed/images/79c72750261e4601a91995e4ca9490a4.png
1771141183104dbea9a440dc80d5e060,A wooden tankard with metal bands and a curved metal handle wrapped with a red grip.,data/processed/images/1771141183104dbea9a440dc80d5e060.png
9677308598274571b4203b0ea8be5148,Black-and-white microphone,data/processed/images/9677308598274571b4203b0ea8be5148.png
6f7ed30087c347f99761c3d978de60e4,"A large, flat, rectangular base with a complex mechanical structure elevated on four legs positioned near one edge.",data/processed/images/6f7ed30087c347f99761c3d978de60e4.png
763b6169bdf94e1ab10202d01f65abb8,A twisted orange sculpture resembling two intertwined stems topped with a red flower stands on a green grassy mound.,data/processed/images/763b6169bdf94e1ab10202d01f65abb8.png
d2ee486f9b254823b0140e3539dcfdd2,"A building with a large rectangular base and a tall, pointed spire on top.",data/processed/images/d2ee486f9b254823b0140e3539dcfdd2.png
27e96ba5b845401b8098ac3bfe78a1b0,"Ethereum logo in a triangular shape available for download in various formats (OBJ, FBX, 3DS, MAX, C4).",data/processed/images/27e96ba5b845401b8098ac3bfe78a1b0.png
159cea36f78c459993943b44dbfb5339,A green bottle of wine or champagne with a label.,data/processed/images/159cea36f78c459993943b44dbfb5339.png
2e7dc8e576654ac0a6f86535cd981c87,"A gray, roughly oval object with a slightly irregular, faceted surface.",data/processed/images/2e7dc8e576654ac0a6f86535cd981c87.png
3dc49c8bc5844f8d900b411665d03731,"A skeletal structure of a building with vertical gray columns, horizontal blue beams, and red anchor bases, featuring a red grid roof and partition framework.",data/processed/images/3dc49c8bc5844f8d900b411665d03731.png
926be3e33c1c4cd18e062bb986a89b18,A brown elephant with tusks and textured skin.,data/processed/images/926be3e33c1c4cd18e062bb986a89b18.png
cca62f95635f4b20aea4f35014632a55,"Old copper axe head with a distinctive wedge shape, patina from age, and signs of wear.",data/processed/images/cca62f95635f4b20aea4f35014632a55.png
c048626084cc419988da3bd0a2ee8fd9,"A complex industrial or mechanical structure with multiple cylindrical components, pipes, and support legs.",data/processed/images/c048626084cc419988da3bd0a2ee8fd9.png
fc126348a8de41b59bd5b0e40cc7b829,"A character wearing a white outfit with pink sleeves and a blue apron, with a large rectangular head and gloves.",data/processed/images/fc126348a8de41b59bd5b0e40cc7b829.png
f286cb93d28e4e9892a3a1ff8a8138a8,"A dark blue futuristic handgun with a boxy magazine, a grip with lines, and a white muzzle.",data/processed/images/f286cb93d28e4e9892a3a1ff8a8138a8.png
593f5cbab71a4b90b420ff0d3e9e41e3,A silver gun with a red grip.,data/processed/images/593f5cbab71a4b90b420ff0d3e9e41e3.png
097c2f404b6c45c98da55ed95cc24f72,"Three large, spherical shapes with orange and blue hues are elevated on striped columns, connected to dome-like bases adorned with geometric patterns and smaller structures.",data/processed/images/097c2f404b6c45c98da55ed95cc24f72.png
30d53582a7a64e83882caec742235ee5,Ice Cream Cart,data/processed/images/30d53582a7a64e83882caec742235ee5.png
d5b6c8e54fbd432f856af6087df5f487,"Abstract composition with geometric forms on a square base, featuring cylinders, cuboids, and irregular polyhedrons in a monochromatic white color scheme set against a flat, neutral-toned background.",data/processed/images/d5b6c8e54fbd432f856af6087df5f487.png
8be5bcf1e45042f7b797ed85c35ca902,"A vertically elongated, irregular polyhedral shape with a wider top tapering to a narrower bottom.",data/processed/images/8be5bcf1e45042f7b797ed85c35ca902.png
96655a49f952495f8c63f1a26a432f4f,Architectural structure featuring a central semi-circular seating area with surrounding rooms and a prominent central rectangular block extending upward.,data/processed/images/96655a49f952495f8c63f1a26a432f4f.png
38b0f83dadbe49bf81e67ecf46febd06,A rusted orange metal pipe fitting with circular green flanges and four bolts on each flange.,data/processed/images/38b0f83dadbe49bf81e67ecf46febd06.png
d8ebbfadb1d44411a81aabb008b302ba,"A large, worn knife with a thick blade and a simple handle.",data/processed/images/d8ebbfadb1d44411a81aabb008b302ba.png
89024982a5854f918f8eaee766bf332e,"A rectangular industrial crate with reinforced reddish-brown edges, gray sides featuring ventilation slits, and reinforced corner supports.",data/processed/images/89024982a5854f918f8eaee766bf332e.png
187428e81544404796ba44703c58b56e,"A smooth, irregularly shaped yellow blob with rounded edges.",data/processed/images/187428e81544404796ba44703c58b56e.png
b7d855a12ed84792b4d20d862ded4e31,"A small blue and white shrine-like structure with a tiled roof, pillars, stone steps, hanging lanterns, and a sign with Japanese characters, surrounded by plants and stones.",data/processed/images/b7d855a12ed84792b4d20d862ded4e31.png
515398e87e594f308590f989617c1c0e,A female character in a cat costume and yellow outfit.,data/processed/images/515398e87e594f308590f989617c1c0e.png
40e52fbfb9ab4ddaa6f2e7b2aafd457a,Irregular polygonal shape with six edges and a concave profile.,data/processed/images/40e52fbfb9ab4ddaa6f2e7b2aafd457a.png
fa370c4c92b8418b975d6cb3d735632e,Terrain featuring a cratered surface with steep slopes and varied elevation.,data/processed/images/fa370c4c92b8418b975d6cb3d735632e.png
66ae12b74afe44eaa76aeacef4048cb6,A carved architectural fragment with intricate floral and scrollwork patterns.,data/processed/images/66ae12b74afe44eaa76aeacef4048cb6.png
ed99df338277480a9036d6ddc57ff07d,A six-wheeled military-style cargo truck with a flatbed and railing on the cargo area.,data/processed/images/ed99df338277480a9036d6ddc57ff07d.png
3c11eaf6a15f44d5bfa3af9377c72b5c,"A small two-story building with stairs, resembling a house and tower hybrid.",data/processed/images/3c11eaf6a15f44d5bfa3af9377c72b5c.png
b8d416023b3447dcb26c20220f3e7ef6,"A rectangular industrial or warehouse-like building with brick walls, a partially open roof supported by white trusses, and an adjoining ramp or staircase on one side.",data/processed/images/b8d416023b3447dcb26c20220f3e7ef6.png
1ba182a9909545068e7c54d5c5d11943,A modern chair with a curved wooden frame and a black cushioned seat and backrest.,data/processed/images/1ba182a9909545068e7c54d5c5d11943.png
92ad48b768d4474a835030b3973a70eb,"A tall rectangular white box with a door on one side, topped with a black platform featuring a small wooden triangular structure and a railing.",data/processed/images/92ad48b768d4474a835030b3973a70eb.png
3e5f1704d8cd4a458b25325c7080522b,A small white arch.,data/processed/images/3e5f1704d8cd4a458b25325c7080522b.png
47a01168e4494219b3e2cdda6750403c,"A complex, irregularly shaped structure with multiple protrusions and hollow sections, resembling an abstract or organic form.",data/processed/images/47a01168e4494219b3e2cdda6750403c.png
d33f05bfd3df41f5b369f417d184497c,"Low poly tree with leaves, twigs, and a triangle on top.",data/processed/images/d33f05bfd3df41f5b369f417d184497c.png
573652b29dde4207934ce45ce1da5f19,A rusty metal barrel or tin can.,data/processed/images/573652b29dde4207934ce45ce1da5f19.png
596f3d22dfc6444bbcc9c46a740e8104,"Topographical map with varying terrain elevations, colored to represent different landscape features such as mountains, valleys, and plains.",data/processed/images/596f3d22dfc6444bbcc9c46a740e8104.png
e00f717922b7452b985233e7f99ac166,"A smooth, interconnected triple loop forming a continuous knot-like structure.",data/processed/images/e00f717922b7452b985233e7f99ac166.png
7318e5a028a4405a8055ebf832289c94,"A flat, square-shaped maze with multiple interconnected paths and rectangular cutouts.",data/processed/images/7318e5a028a4405a8055ebf832289c94.png
0abec0d63bd343d182e034b3ae4a7105,"A compact, box-shaped object with a blue body, white front panel, and beige protective frame or housing around its edges.",data/processed/images/0abec0d63bd343d182e034b3ae4a7105.png
fc49b9966f294414a747f25e851e9666,"A rough, amorphous alabaster stone with various shades of white and tan, resembling a distorted, abstract humanoid form.",data/processed/images/fc49b9966f294414a747f25e851e9666.png
6e9fd5fd18f64e24a181772bcdd2bdb1,"A multi-level building with a flat roof, two prominent triangular roof structures, multiple support pillars, and varying façade details.",data/processed/images/6e9fd5fd18f64e24a181772bcdd2bdb1.png
aa4c2f5b50d64ea1951aafefe6a6adf8,A large irregular pentagonal prism with two smaller rectangular prisms attached on top.,data/processed/images/aa4c2f5b50d64ea1951aafefe6a6adf8.png
fed0c2d170624b18964bf4f7023fde3f,Low poly white giraffe,data/processed/images/fed0c2d170624b18964bf4f7023fde3f.png
d1ca4cc2070743979a68757788abc1e1,"A person wearing a beanie, jacket, and boots, depicted in a crouching or dynamic pose with arms outstretched.",data/processed/images/d1ca4cc2070743979a68757788abc1e1.png
e05dada955014ca78bc03d9577ca3c6a,An orange spaceship with green and yellow stripes.,data/processed/images/e05dada955014ca78bc03d9577ca3c6a.png
df90dd8352d24af086407070aa362efa,A small wooden gazebo with a green roof.,data/processed/images/df90dd8352d24af086407070aa362efa.png
daa3e70730ff410a82811485b59be186,"An irregularly shaped, reddish organic form with a bulbous protrusion on one end and a textured surface.",data/processed/images/daa3e70730ff410a82811485b59be186.png
5d8c1d53772d4e19915327271e6941d7,"A partially framed house structure with blue roof panels, beige walls, a central brick chimney, and green accents on the gable ends and interior sections.",data/processed/images/5d8c1d53772d4e19915327271e6941d7.png
d56d8fc8bd10498888b4f22dad723344,A yellow school bus with some snow on the roof is parked on a road near an orange traffic barrel.,data/processed/images/d56d8fc8bd10498888b4f22dad723344.png
1d6fe65c2ce04154be425516f4a4112d,A white rectangular shelf with decorative molding.,data/processed/images/1d6fe65c2ce04154be425516f4a4112d.png
ad47c6e356eb4a2183be07e765eddba4,"A simplified tank with a large blue body, a green and brown base, a red turret, and six orange wheels on each side.",data/processed/images/ad47c6e356eb4a2183be07e765eddba4.png
9796cef620844a89ad045826ed1ae1d1,"A compact, futuristic handgun with a red and black color scheme, featuring angular shapes and detailing, including the label HG1.",data/processed/images/9796cef620844a89ad045826ed1ae1d1.png
82c766b836aa46638d12fe1b8f50c22c,"An L-shaped structure with a solid base, a flat blue roof, and a single vertical cylindrical element extending upward near the corner.",data/processed/images/82c766b836aa46638d12fe1b8f50c22c.png
9d1c8f03c156419790c1ed803e4ef34e,"Monochromatic unmanned aerial vehicle (drone) with a propeller at the rear, long straight wings, and equipment attached to the belly.",data/processed/images/9d1c8f03c156419790c1ed803e4ef34e.png
0d4a75d829a7486fb8b345595add9e95,"A small, cluttered room with wooden flooring, a white ceiling, glass-paned double doors, and various furnishings, including shelves, a cabinet, and miscellaneous items scattered throughout.",data/processed/images/0d4a75d829a7486fb8b345595add9e95.png
04f1e2095fcd4dcbaf51a457131a79d9,White Giraffe – Royalty Free Preview No. 1,data/processed/images/04f1e2095fcd4dcbaf51a457131a79d9.png
3d6a8f153f0b48aca726d62ed2474a2d,"Pixelated man wearing a blue shirt and pants, resembling a Minecraft character.",data/processed/images/3d6a8f153f0b48aca726d62ed2474a2d.png
0e560ae6e71c455b8ab8d7d18424d3ff,A segmented pipe-like structure with two blue spheres at the ends and a central red cylindrical section.,data/processed/images/0e560ae6e71c455b8ab8d7d18424d3ff.png
1828407df7944c44a3f0c41702e76e8a,"A steel framework structure consisting of vertical orange columns with blue bases, green horizontal beams forming a grid pattern, and an attached green staircase on one side.",data/processed/images/1828407df7944c44a3f0c41702e76e8a.png
d0db0e12b3484594a1c9eb35186b7c0f,"A multi-story, rectangular brick building with detailed window patterns, decorative cornices, arched entryways, and rooftop mechanical equipment.",data/processed/images/d0db0e12b3484594a1c9eb35186b7c0f.png
2293f797b89b43138f4b6a62a008cdca,A rectangular translucent block containing a suspended cylindrical and cubical form inside.,data/processed/images/2293f797b89b43138f4b6a62a008cdca.png
cd7dcb53c1d64b189fa2673ebef14c97,"A bundle of red dynamite sticks secured with black tape, equipped with a digital timer and connected wiring.",data/processed/images/cd7dcb53c1d64b189fa2673ebef14c97.png
7163f466850a447eac5c62c899182b9a,"A red, elongated, irregularly shaped object with black spots and a rounded end, resembling a naturally formed mineral or crystal.",data/processed/images/7163f466850a447eac5c62c899182b9a.png
7d668a31c74045e89eaccabc577f3d35,"A bust sculpture of a person wearing a hat, mounted on a rectangular pedestal.",data/processed/images/7d668a31c74045e89eaccabc577f3d35.png
a01dd5efc3d940469fda655715b1db21,"An abstract, double-lobed shape with a small central cavity, colored purple.",data/processed/images/a01dd5efc3d940469fda655715b1db21.png
7f8e7c7808e94ee689f6c4919250bc7a,"A roughly textured, irregularly shaped stone with a shallow indentation on one side and a smoother, slightly elevated patch within the indentation.",data/processed/images/7f8e7c7808e94ee689f6c4919250bc7a.png
77661d73cc3d4bb3bf13d52fc7cefa2f,"A modern white and black chandelier with hanging sticks, accompanied by a white, four-legged table with a glass top.",data/processed/images/77661d73cc3d4bb3bf13d52fc7cefa2f.png
77ad5af8ca6a4eee81f12bb5d1d5d24c,A metallic hammer with gold accents and a wooden handle.,data/processed/images/77ad5af8ca6a4eee81f12bb5d1d5d24c.png
e407e72e62e94b65b82100a459ed80bd,A red and gray rocket launcher-like gun.,data/processed/images/e407e72e62e94b65b82100a459ed80bd.png
0e9ba282f7cd4537b694e01f40acd72e,"White chandelier with ornate details and multiple candle-like lights, suspended by a chain.",data/processed/images/0e9ba282f7cd4537b694e01f40acd72e.png
b2e83d9cc11c4674addbc543d41d7cb8,A rectangular brick structure with an arched opening on one side and wooden platforms on top.,data/processed/images/b2e83d9cc11c4674addbc543d41d7cb8.png
b76bff307f8848ceb5ab4ffb93f38bf1,"Rectangular packaging box with brand graphics, product window, and information labels.",data/processed/images/b76bff307f8848ceb5ab4ffb93f38bf1.png
e95bf15ec79545e8aaa16b83f24bd396,"White plastic container with a lid, resembling a jar or bucket, and a white ceiling light, both visible.",data/processed/images/e95bf15ec79545e8aaa16b83f24bd396.png
2094d17761c741d7ad492f1a82f3070e,A cubic structure with a hollow interior featuring a cut-out rectangular opening.,data/processed/images/2094d17761c741d7ad492f1a82f3070e.png
088e01117d9c430889038cd7d33c7e0c,"A weathered blue and yellow demolition derby car with the number 34 on its sides and roof panel, featuring a reinforced frame, exposed engine exhaust pipes protruding through the hood, metal chains on the rear bumper, and rugged tires.",data/processed/images/088e01117d9c430889038cd7d33c7e0c.png
ca406e338a2e4be186fb91e82242f162,A round orange tin container labeled FAFF Mango with product and warning information in Russian.,data/processed/images/ca406e338a2e4be186fb91e82242f162.png
cc1834344594441c9eb0d432cbf3c859,A large concrete block.,data/processed/images/cc1834344594441c9eb0d432cbf3c859.png
995f110c17cc49b5be4c90ea5028fb1d,"A complex, abstract geometric shape with sharp, angular facets and a combination of flat and jagged surfaces, resembling a folded and crumpled metallic form.",data/processed/images/995f110c17cc49b5be4c90ea5028fb1d.png
d7e18c0b0ba64c25b4453c0e1e4dcccc,"A wooden desk with an inlaid leather writing surface, featuring multiple drawers, including a detached drawer beside it.",data/processed/images/d7e18c0b0ba64c25b4453c0e1e4dcccc.png
bf49b5ddc22c445db280bfdf325b4e05,Wooden table with a rectangular top supported by four black metal legs connected by horizontal braces.,data/processed/images/bf49b5ddc22c445db280bfdf325b4e05.png
5227b18ba22e45d6af7f1307751eb17f,"A multi-level structural framework with rectangular platforms, vertical supports, and an internal staircase.",data/processed/images/5227b18ba22e45d6af7f1307751eb17f.png
f1cc0279d3544150af02d0e43ece3877,A detailed structural framework of a single-story building with complex roof trusses and multiple rooms.,data/processed/images/f1cc0279d3544150af02d0e43ece3877.png
923f68a25c7c461f9f6a390801c229f3,A human brain.,data/processed/images/923f68a25c7c461f9f6a390801c229f3.png
fc0adf1c93f74e1eb5606ef0b5e1fdcd,A spherical object mounted on a circular base is connected to a vertical arm that extends to a rectangular panel with an expanded end.,data/processed/images/fc0adf1c93f74e1eb5606ef0b5e1fdcd.png
7e75f1b004d7499880d0b32019299d25,"A muscular humanoid creature with glowing blue-green crystalline blades extending from both arms, wearing tattered jeans.",data/processed/images/7e75f1b004d7499880d0b32019299d25.png
2e9ef134f5994e8ea9d46b566976ef1d,"A circular stone platform with scattered rectangular blocks, an arch-like stone structure, a central rock with a shield, and small objects including a torch and a chest.",data/processed/images/2e9ef134f5994e8ea9d46b566976ef1d.png
